code_insee,nom_standard,dep_code,population,superficie_km2,densite,latitude_mairie,longitude_mairie
70267,Gevigney-et-Mercey,70,503,20,26.0,47.799,5.931
70268,Gézier-et-Fontenelay,70,213,12,17.0,47.357,5.897
70269,Girefontaine,70,33,4,9.0,47.894,6.176
70271,Gouhenans,70,364,9,43.0,47.606,6.468
70272,Gourgeon,70,175,14,13.0,47.719,5.846
70273,Grammont,70,68,6,12.0,47.514,6.516
70274,Grandecourt,70,48,3,14.0,47.634,5.858
70275,Grandvelle-et-le-Perrenot,70,384,10,37.0,47.508,5.996
70276,Granges-la-Ville,70,184,3,72.0,47.566,6.571
70277,Granges-le-Bourg,70,381,10,37.0,47.565,6.586
70278,Grattery,70,213,6,34.0,47.67,6.079
70279,Gray,70,5551,20,273.0,47.446,5.592
70280,Gray-la-Ville,70,928,4,234.0,47.44,5.573
70282,Gy,70,1001,25,40.0,47.407,5.815
70283,Haut-du-Them-Château-Lambert,70,445,25,18.0,47.843,6.721
70284,Hautevelle,70,258,8,33.0,47.842,6.284
70285,Héricourt,70,10478,18,581.0,47.575,6.759
70286,Hugier,70,121,7,17.0,47.314,5.709
70287,Hurecourt,70,46,5,9.0,47.902,6.066
70288,Hyet,70,117,6,18.0,47.474,6.093
70289,Igny,70,213,11,20.0,47.478,5.762
70290,Jasney,70,191,13,15.0,47.869,6.181
70291,Jonvelle,70,109,12,9.0,47.938,5.921
70292,Jussey,70,1542,34,46.0,47.826,5.903
70293,Lambrey,70,71,6,12.0,47.764,5.927
70294,Lantenot,70,356,8,42.0,47.75,6.495
70295,La Lanterne-et-les-Armonts,70,206,10,21.0,47.793,6.531
70296,Larians-et-Munans,70,270,2,108.0,47.416,6.236
70297,Larret,70,61,6,11.0,47.627,5.63
70298,Lavigney,70,122,10,12.0,47.712,5.809
70299,Lavoncourt,70,325,6,58.0,47.626,5.787
70301,Lieffrans,70,53,4,12.0,47.52,5.971
70302,Lieucourt,70,75,5,16.0,47.35,5.623
70303,Liévans,70,156,4,38.0,47.638,6.347
70304,Linexert,70,117,2,60.0,47.742,6.485
70305,Lœuilley,70,99,6,18.0,47.462,5.389
70306,Lomont,70,474,11,42.0,47.622,6.613
70307,Longevelle,70,121,4,28.0,47.589,6.447
70308,La Longine,70,205,12,17.0,47.883,6.591
70309,Loulans-Verchamp,70,459,8,56.0,47.445,6.206
70310,Lure,70,7918,25,321.0,47.686,6.494
70311,Luxeuil-les-Bains,70,6659,22,302.0,47.817,6.381
70312,Luze,70,808,11,76.0,47.597,6.739
70313,Lyoffans,70,427,4,95.0,47.646,6.583
70314,Magnivray,70,166,5,35.0,47.78,6.472
70315,Magnoncourt,70,410,7,62.0,47.893,6.284
70316,Le Magnoray,70,86,4,24.0,47.529,6.103
70317,Les Magny,70,146,12,13.0,47.526,6.453
70318,Magny-Danigon,70,446,8,58.0,47.675,6.602
70319,Magny-Jobert,70,131,4,35.0,47.649,6.596
70320,Magny-lès-Jussey,70,95,9,10.0,47.857,5.98
70321,Magny-Vernois,70,1368,6,211.0,47.671,6.476
70322,Mailleroncourt-Charette,70,282,11,27.0,47.726,6.26
70323,Mailleroncourt-Saint-Pancras,70,197,15,13.0,47.919,6.132
70324,Mailley-et-Chazelot,70,623,25,25.0,47.537,6.052
70325,Maizières,70,340,12,29.0,47.493,6.013
70326,La Malachère,70,307,5,56.0,47.452,6.074
70327,Malans,70,134,7,20.0,47.264,5.594
70328,Malbouhans,70,330,8,43.0,47.712,6.579
70329,Malvillers,70,65,7,9.0,47.731,5.788
70330,Mandrevillars,70,337,3,114.0,47.612,6.777
70331,Mantoche,70,449,17,26.0,47.42,5.531
70332,Marast,70,53,3,17.0,47.556,6.383
70334,Marnay,70,1525,10,147.0,47.294,5.771
70335,Maussans,70,58,4,15.0,47.43,6.253
70336,Mélecey,70,132,3,40.0,47.519,6.491
70337,Melin,70,58,6,10.0,47.741,5.826
70338,Melincourt,70,222,15,15.0,47.886,6.127
70339,Mélisey,70,1662,21,79.0,47.754,6.581
70340,Membrey,70,215,11,19.0,47.593,5.741
70341,Menoux,70,298,15,20.0,47.808,6.102
70342,Mercey-sur-Saône,70,132,8,17.0,47.537,5.73
70343,Mersuay,70,282,12,24.0,47.782,6.139
70344,Meurcourt,70,340,12,29.0,47.772,6.232
70347,Mignavillers,70,367,8,48.0,47.577,6.549
70348,Moffans-et-Vacheresse,70,615,14,44.0,47.63,6.551
70349,Moimay,70,236,6,38.0,47.552,6.408
70350,Molay,70,64,8,8.0,47.734,5.742
70351,Mollans,70,227,14,17.0,47.649,6.371
70352,La Montagne,70,39,12,3.0,47.92,6.592
70353,Montagney,70,506,9,54.0,47.286,5.662
70355,Montarlot-lès-Rioz,70,314,10,32.0,47.419,5.996
70356,Montboillon,70,290,8,34.0,47.372,5.924
70357,Montbozon,70,539,9,63.0,47.466,6.258
70358,Montcey,70,267,8,33.0,47.655,6.238
70359,Montcourt,70,53,5,11.0,47.93,5.958
70360,Montdoré,70,73,8,9.0,47.92,6.08
70361,Montessaux,70,163,3,50.0,47.741,6.566
70362,Montigny-lès-Cherlieu,70,124,21,6.0,47.798,5.811
70363,Montigny-lès-Vesoul,70,637,6,98.0,47.638,6.074
70364,Montjustin-et-Velotte,70,120,8,16.0,47.613,6.376
70366,Villers-Chemin-et-Mont-lès-Étrelles,70,122,7,16.0,47.442,5.87
70367,Mont-le-Vernois,70,189,8,24.0,47.604,6.061
70368,Montot,70,134,10,13.0,47.565,5.621
70369,Mont-Saint-Léger,70,48,5,10.0,47.631,5.789
70371,Montureux-et-Prantigny,70,196,12,16.0,47.503,5.638
70372,Montureux-lès-Baulay,70,155,6,24.0,47.816,5.983
70373,La Roche-Morey,70,291,30,10.0,47.709,5.743
70374,Motey-Besuche,70,90,6,14.0,47.305,5.665
70376,Nantilly,70,445,10,45.0,47.459,5.528
70378,Navenne,70,1596,4,399.0,47.609,6.16
70380,Neurey-en-Vaux,70,151,5,29.0,47.746,6.205
70381,Neurey-lès-la-Demie,70,351,10,36.0,47.576,6.193
70383,Neuvelle-lès-Cromary,70,433,6,69.0,47.395,6.076
70384,Neuvelle-lès-la-Charité,70,223,13,17.0,47.538,5.952
70385,La Neuvelle-lès-Lure,70,314,5,64.0,47.717,6.553
70386,La Neuvelle-lès-Scey,70,171,6,27.0,47.694,5.934
70387,Noidans-le-Ferroux,70,647,14,45.0,47.572,5.953
70388,Noidans-lès-Vesoul,70,1976,9,231.0,47.614,6.132
70389,Noiron,70,58,6,10.0,47.384,5.629
70390,Noroy-le-Bourg,70,505,32,16.0,47.614,6.304
70392,Oigney,70,34,8,4.0,47.761,5.854
70393,Oiselay-et-Grachaux,70,432,23,19.0,47.42,5.932
70394,Onay,70,61,7,9.0,47.385,5.688
70395,Oppenans,70,56,4,16.0,47.589,6.38
70396,Oricourt,70,38,4,10.0,47.596,6.393
70397,Ormenans,70,86,4,24.0,47.453,6.204
70398,Ormoiche,70,68,6,12.0,47.805,6.312
70399,Ormoy,70,206,20,10.0,47.89,5.981
70400,Ouge,70,109,14,8.0,47.797,5.704
70401,Ovanches,70,146,7,22.0,47.63,5.954
70402,Oyrières,70,364,14,26.0,47.532,5.564
70403,Palante,70,243,4,68.0,47.659,6.585
70404,Passavant-la-Rochère,70,551,30,19.0,47.969,6.035
70405,Pennesières,70,195,9,21.0,47.486,6.099
70406,Percey-le-Grand,70,71,14,5.0,47.609,5.39
70407,Perrouse,70,283,4,64.0,47.361,6.053
70408,Pesmes,70,1077,19,57.0,47.28,5.563
70409,Pierrecourt,70,110,16,7.0,47.644,5.591
70410,Pin,70,720,14,52.0,47.323,5.863
70411,La Pisseure,70,40,2,18.0,47.86,6.227
70412,Plainemont,70,70,3,21.0,47.853,6.218
70413,Plancher-Bas,70,1863,29,64.0,47.721,6.732
70414,Plancher-les-Mines,70,956,26,37.0,47.762,6.741
70415,Polaincourt-et-Clairefontaine,70,609,22,28.0,47.882,6.072
70416,Pomoy,70,199,8,26.0,47.663,6.353
70417,Pontcey,70,292,6,49.0,47.63,6.031
70418,La Romaine,70,518,7,75.0,47.535,5.922
70419,Pont-du-Bois,70,112,8,13.0,47.968,6.126
70420,Pont-sur-l'Ognon,70,60,4,15.0,47.521,6.389
70421,Port-sur-Saône,70,2977,25,121.0,47.689,6.043
70422,Poyans,70,144,12,12.0,47.446,5.47
70423,Preigney,70,114,12,9.0,47.762,5.775
70425,La Proiselière-et-Langle,70,146,7,21.0,47.828,6.499
70426,Provenchère,70,242,6,41.0,47.721,6.124
70427,Purgerot,70,330,14,23.0,47.749,5.999
70428,Pusey,70,1443,8,176.0,47.652,6.127
70429,Pusy-et-Épenoux,70,542,10,54.0,47.669,6.152
70430,La Quarte,70,65,3,21.0,47.774,5.699
70431,Quenoche,70,252,10,26.0,47.469,6.104
70432,Quers,70,319,10,32.0,47.735,6.425
70433,Quincey,70,1380,13,106.0,47.612,6.186
70435,Raddon-et-Chapendu,70,844,12,68.0,47.842,6.468
70436,Raincourt,70,110,8,13.0,47.861,5.885
70437,Ranzevelle,70,16,2,7.0,47.906,5.985
70438,Ray-sur-Saône,70,213,8,27.0,47.587,5.828
70439,Raze,70,371,10,37.0,47.583,6.011
70440,Recologne,70,35,1,31.0,47.582,5.777
70441,Recologne-lès-Rioz,70,253,10,25.0,47.473,5.988
70442,Renaucourt,70,114,6,19.0,47.638,5.773
70443,La Grande-Résie,70,91,5,19.0,47.335,5.571
70444,La Résie-Saint-Martin,70,170,3,52.0,47.312,5.607
70445,Rignovelle,70,118,4,27.0,47.766,6.48
70446,Rigny,70,628,13,49.0,47.472,5.631
70447,Rioz,70,2420,17,140.0,47.425,6.069
70448,Roche-et-Raucourt,70,156,13,12.0,47.62,5.707
70449,Roche-sur-Linotte-et-Sorans-les-Cordiers,70,64,9,7.0,47.474,6.204
70450,La Rochelle,70,43,4,10.0,47.747,5.731
70451,Ronchamp,70,2746,23,117.0,47.7,6.633
70452,Rosey,70,254,15,17.0,47.565,6.027
70453,La Rosière,70,80,9,9.0,47.908,6.625
70454,Rosières-sur-Mance,70,52,5,10.0,47.836,5.794
70455,Roye,70,1482,10,142.0,47.669,6.54
70456,Ruhans,70,147,5,30.0,47.459,6.136
70457,Rupt-sur-Saône,70,105,10,10.0,47.645,5.931
70459,Saint-Barthélemy,70,1095,14,79.0,47.749,6.589
70460,Saint-Bresson,70,423,27,16.0,47.87,6.507
70461,Saint-Broing,70,111,10,11.0,47.448,5.698
70462,Saint-Ferjeux,70,80,2,46.0,47.544,6.511
70463,Saint-Gand,70,144,16,9.0,47.517,5.849
70464,Saint-Germain,70,1364,14,96.0,47.722,6.529
70466,Saint-Loup-Nantouard,70,124,8,16.0,47.425,5.724
70467,Saint-Loup-sur-Semouse,70,2944,17,175.0,47.885,6.273
70468,Saint-Marcel,70,89,7,12.0,47.826,5.825
70469,Sainte-Marie-en-Chanois,70,210,5,44.0,47.833,6.51
70470,Sainte-Marie-en-Chaux,70,160,2,66.0,47.789,6.312
70471,Sainte-Reine,70,23,6,4.0,47.497,5.779
70472,Saint-Rémy-en-Comté,70,441,9,48.0,47.835,6.094
70473,Saint-Sauveur,70,1938,12,160.0,47.804,6.384
70474,Saint-Sulpice,70,122,4,35.0,47.566,6.448
70476,Saponcourt,70,72,5,15.0,47.871,6.027
70477,Saulnot,70,773,27,29.0,47.562,6.631
70478,Saulx,70,873,15,58.0,47.696,6.279
70479,Sauvigney-lès-Gray,70,94,10,9.0,47.447,5.738
70480,Sauvigney-lès-Pesmes,70,150,6,24.0,47.3,5.569
70481,Savoyeux,70,199,6,32.0,47.548,5.747
70482,Scey-sur-Saône-et-Saint-Albin,70,1530,28,54.0,47.665,5.967
70483,Scye,70,138,6,24.0,47.655,6.057
70484,Secenans,70,184,3,65.0,47.554,6.575
70485,Selles,70,209,14,14.0,47.964,6.091
70486,Semmadon,70,110,11,10.0,47.74,5.872
70487,Senargent-Mignafans,70,285,11,26.0,47.566,6.526
70488,Senoncourt,70,188,11,17.0,47.829,6.06
70489,Servance-Miellin,70,767,40,19.0,47.815,6.684
70490,Servigney,70,126,6,22.0,47.724,6.299
70491,Seveux-Motey,70,471,17,28.0,47.556,5.749
70492,Soing-Cubry-Charentenay,70,576,29,20.0,47.582,5.878
70493,Sorans-lès-Breurey,70,447,14,31.0,47.395,6.051
70494,Sornay,70,352,6,56.0,47.278,5.697
70496,Tartécourt,70,26,2,12.0,47.839,5.982
70498,Ternuay-Melay-et-Saint-Hilaire,70,448,26,17.0,47.786,6.634
70499,Theuley,70,102,7,14.0,47.622,5.801
70500,Thieffrans,70,166,9,18.0,47.5,6.318
70501,Thiénans,70,108,4,26.0,47.466,6.272
70502,Tincey-et-Pontrebeau,70,83,7,12.0,47.606,5.793
70503,Traitiéfontaine,70,159,6,27.0,47.415,6.09
70504,Traves,70,354,12,29.0,47.613,5.972
70505,Le Tremblois,70,156,6,28.0,47.385,5.577
70506,Trémoins,70,388,4,94.0,47.563,6.707
70507,Trésilley,70,264,11,24.0,47.45,6.032
70509,Tromarey,70,121,6,20.0,47.338,5.719
70510,Vadans,70,131,13,10.0,47.348,5.588
70511,Vaite,70,235,9,25.0,47.592,5.728
70512,La Vaivre,70,217,3,70.0,47.915,6.366
70513,Vaivre-et-Montoille,70,2428,8,286.0,47.63,6.104
70514,Valay,70,659,17,38.0,47.338,5.637
70515,Le Val-de-Gouhenans,70,67,4,17.0,47.621,6.484
70516,Vallerois-le-Bois,70,237,13,19.0,47.55,6.292
70517,Vallerois-Lorioz,70,414,6,66.0,47.566,6.146
70518,Le Val-Saint-Éloi,70,97,7,14.0,47.739,6.184
70519,Vandelans,70,106,3,34.0,47.394,6.165
70520,Vanne,70,123,10,13.0,47.606,5.839
70521,Vantoux-et-Longevelle,70,183,10,19.0,47.434,5.846
70522,Varogne,70,158,5,35.0,47.715,6.203
70523,Vars,70,191,16,12.0,47.534,5.532
70524,Vauchoux,70,117,5,25.0,47.662,6.027
70525,Vauconcourt-Nervezain,70,216,18,12.0,47.66,5.827
70526,Vauvillers,70,616,10,65.0,47.922,6.098
70527,Vaux-le-Moncelot,70,77,7,11.0,47.473,5.902
70528,Velesmes-Échevanne,70,487,22,22.0,47.42,5.701
70529,Velet,70,377,6,62.0,47.428,5.567
70530,Vellechevreux-et-Courbenans,70,117,9,13.0,47.541,6.539
70531,Velleclaire,70,103,4,25.0,47.431,5.861
70532,Vellefaux,70,527,10,52.0,47.554,6.135
70533,Vellefrey-et-Vellefrange,70,115,7,16.0,47.429,5.832
70534,Vellefrie,70,123,6,21.0,47.706,6.22
70535,Velleguindry-et-Levrecey,70,151,11,14.0,47.558,6.098
70536,Velle-le-Châtel,70,129,3,43.0,47.6,6.048
70537,Velleminfroy,70,297,6,49.0,47.663,6.316
70538,Vellemoz,70,85,4,20.0,47.474,5.794
70539,Vellexon-Queutrey-et-Vaudey,70,464,25,19.0,47.562,5.806
70540,Velloreille-lès-Choye,70,80,4,19.0,47.393,5.736
70541,Velorcey,70,203,6,33.0,47.78,6.25
70542,Venère,70,207,8,26.0,47.361,5.675
70544,La Vergenne,70,112,3,38.0,47.611,6.523
70545,Venisey,70,132,7,19.0,47.832,5.994
70546,Vereux,70,210,9,23.0,47.521,5.652
70547,Verlans,70,167,2,102.0,47.571,6.72
70548,Vernois-sur-Mance,70,135,8,17.0,47.846,5.785
70549,La Vernotte,70,78,6,14.0,47.509,5.868
70550,Vesoul,70,15130,9,1666.0,47.62,6.154
70552,Villafans,70,204,6,32.0,47.581,6.472
70553,Villargent,70,114,3,39.0,47.544,6.485
70554,Villars-le-Pautel,70,185,12,15.0,47.895,5.935
70555,La Villedieu-en-Fontenette,70,166,10,17.0,47.772,6.197
70557,Villefrancon,70,126,6,22.0,47.405,5.746
70558,La Villeneuve-Bellenoye-et-la-Maize,70,150,9,16.0,47.708,6.249
70559,Villeparois,70,191,3,65.0,47.656,6.181
70560,Villers-Bouton,70,177,5,34.0,47.45,5.978
70561,Villersexel,70,1419,13,107.0,47.551,6.432
70562,Villers-la-Ville,70,153,6,26.0,47.548,6.463
70563,Villers-le-Sec,70,526,11,47.0,47.599,6.218
70564,Villers-lès-Luxeuil,70,312,9,34.0,47.772,6.286
70565,Villers-Pater,70,53,5,11.0,47.466,6.162
70566,Villers-sur-Port,70,196,10,19.0,47.715,6.076
70567,Villers-sur-Saulnot,70,131,2,56.0,47.549,6.648
70568,Villers-Vaudey,70,57,6,10.0,47.672,5.759
70569,Vilory,70,66,4,17.0,47.724,6.23
70571,Visoncourt,70,38,4,8.0,47.754,6.316
70572,Vitrey-sur-Mance,70,293,14,21.0,47.814,5.76
70573,La Voivre,70,111,12,9.0,47.821,6.558
70574,Volon,70,54,6,10.0,47.623,5.727
70575,Voray-sur-l'Ognon,70,870,7,128.0,47.339,6.018
70576,Vougécourt,70,159,9,18.0,47.942,5.994
70577,Vouhenans,70,382,8,46.0,47.65,6.48
70578,Vregille,70,177,4,40.0,47.32,5.892
70579,Vyans-le-Val,70,424,3,130.0,47.549,6.766
70580,Vy-le-Ferroux,70,154,6,27.0,47.587,5.975
70581,Vy-lès-Lure,70,707,16,44.0,47.647,6.447
70582,Vy-lès-Rupt,70,75,8,9.0,47.64,5.895
70583,Vy-lès-Filain,70,135,5,25.0,47.512,6.197
71001,L'Abergement-de-Cuisery,71,811,8,100.0,46.574,4.959
71002,L'Abergement-Sainte-Colombe,71,1236,20,63.0,46.752,5.008
71003,Allerey-sur-Saône,71,804,17,48.0,46.906,4.981
71004,Allériot,71,1163,14,86.0,46.815,4.944
71005,Aluze,71,246,6,41.0,46.846,4.685
71006,Amanzé,71,191,11,17.0,46.331,4.24
71007,Ameugny,71,168,7,26.0,46.524,4.678
71008,Anglure-sous-Dun,71,148,7,21.0,46.232,4.362
71009,Anost,71,710,52,14.0,47.078,4.099
71010,Antully,71,842,37,23.0,46.904,4.41
71011,Anzy-le-Duc,71,428,25,17.0,46.321,4.06
71012,Artaix,71,334,21,16.0,46.246,4.012
71013,Authumes,71,284,13,22.0,46.89,5.303
71014,Autun,71,13145,62,213.0,46.951,4.299
71015,Auxy,71,906,37,24.0,46.949,4.399
71016,Azé,71,1079,15,72.0,46.432,4.761
71017,Ballore,71,93,11,9.0,46.534,4.368
71018,Bantanges,71,556,11,51.0,46.61,5.113
71019,Barizey,71,140,6,25.0,46.789,4.678
71020,Barnay,71,98,15,6.0,47.088,4.334
71021,Baron,71,284,13,21.0,46.493,4.279
71022,Baudemont,71,627,8,80.0,46.288,4.284
71023,Baudrières,71,970,27,36.0,46.673,5.011
71024,Baugy,71,500,13,39.0,46.298,4.028
71025,Beaubery,71,355,23,15.0,46.403,4.399
71026,Beaumont-sur-Grosne,71,333,7,45.0,46.665,4.858
71027,Beaurepaire-en-Bresse,71,730,10,70.0,46.669,5.39
71028,Beauvernois,71,101,9,11.0,46.834,5.444
71029,Bellevesvre,71,296,7,41.0,46.841,5.364
71030,Bergesserin,71,196,7,27.0,46.402,4.562
71031,Berzé-le-Châtel,71,57,6,10.0,46.388,4.69
71032,Berzé-la-Ville,71,701,5,128.0,46.364,4.704
71033,Bey,71,868,9,97.0,46.818,4.966
71034,Bissey-sous-Cruchaud,71,334,11,30.0,46.732,4.684
71035,Bissy-la-Mâconnaise,71,203,5,41.0,46.48,4.785
71036,Bissy-sous-Uxelles,71,69,3,22.0,46.568,4.722
71037,Bissy-sur-Fley,71,82,5,17.0,46.661,4.622
71038,Les Bizots,71,472,22,22.0,46.751,4.39
71039,Blanot,71,190,12,16.0,46.475,4.736
71040,Blanzy,71,6012,40,150.0,46.698,4.391
71041,Bois-Sainte-Marie,71,187,3,70.0,46.33,4.358
71042,Bonnay-Saint-Ythaire,71,437,12,36.0,46.548,4.621
71043,Les Bordes,71,84,2,38.0,46.896,5.03
71044,Bosjean,71,302,19,16.0,46.762,5.333
71045,Bouhans,71,177,10,17.0,46.774,5.296
71046,La Boulaye,71,93,14,7.0,46.747,4.128
71047,Bourbon-Lancy,71,4663,56,83.0,46.619,3.774
71048,Bourg-le-Comte,71,171,11,15.0,46.309,3.988
71050,Bourgvilain,71,353,12,30.0,46.368,4.632
71051,Bouzeron,71,126,4,34.0,46.89,4.726
71052,Boyer,71,727,17,42.0,46.591,4.886
71054,Bragny-sur-Saône,71,686,15,46.0,46.912,5.034
71056,Branges,71,2367,25,96.0,46.645,5.175
71057,Bray,71,124,10,13.0,46.505,4.715
71058,Bresse-sur-Grosne,71,186,10,18.0,46.593,4.736
71059,Le Breuil,71,3522,29,122.0,46.795,4.482
71060,Briant,71,229,14,17.0,46.3,4.149
71061,Brienne,71,473,6,84.0,46.557,5.02
71062,Brion,71,290,17,17.0,46.909,4.227
71063,Broye,71,748,29,26.0,46.873,4.293
71064,Bruailles,71,981,22,44.0,46.596,5.235
71065,Buffières,71,276,12,23.0,46.429,4.537
71066,Burgy,71,113,3,39.0,46.467,4.833
71067,Burnand,71,122,6,19.0,46.603,4.638
71068,Burzy,71,57,5,11.0,46.596,4.582
71069,Bussières,71,586,4,145.0,46.338,4.706
71070,Buxy,71,2151,12,181.0,46.712,4.695
71071,Céron,71,263,23,11.0,46.283,3.943
71072,Cersot,71,147,6,24.0,46.71,4.632
71073,Chagny,71,5454,19,290.0,46.911,4.753
71074,Chaintré,71,558,3,168.0,46.26,4.76
71075,Chalmoux,71,634,39,16.0,46.598,3.848
71076,Chalon-sur-Saône,71,45031,15,2945.0,46.781,4.854
71077,Chambilly,71,485,14,35.0,46.279,4.013
71078,Chamilly,71,147,5,31.0,46.867,4.681
71079,Champagnat,71,466,13,35.0,46.483,5.381
71080,Champagny-sous-Uxelles,71,88,5,18.0,46.579,4.744
71081,Champforgeuil,71,2595,7,360.0,46.82,4.836
71082,Champlecy,71,216,23,9.0,46.47,4.244
71084,Chânes,71,529,2,231.0,46.251,4.757
71085,Change,71,221,7,34.0,46.928,4.632
71086,Changy,71,454,20,22.0,46.402,4.252
71087,Chapaize,71,164,14,12.0,46.557,4.734
71088,La Chapelle-au-Mans,71,221,28,8.0,46.628,3.972
71089,La Chapelle-de-Bragny,71,234,16,15.0,46.633,4.766
71090,La Chapelle-de-Guinchay,71,4082,13,323.0,46.211,4.755
71091,La Chapelle-du-Mont-de-France,71,191,9,21.0,46.381,4.535
71092,La Chapelle-Naude,71,491,19,26.0,46.594,5.192
71093,La Chapelle-Saint-Sauveur,71,643,27,23.0,46.844,5.269
71094,La Chapelle-sous-Brancion,71,140,10,14.0,46.562,4.798
71095,La Chapelle-sous-Dun,71,433,8,51.0,46.261,4.293
71096,La Chapelle-sous-Uchon,71,191,17,11.0,46.836,4.235
71097,La Chapelle-Thècle,71,480,17,29.0,46.557,5.115
71098,Charbonnat,71,239,22,11.0,46.789,4.115
71099,Charbonnières,71,329,4,79.0,46.389,4.834
71100,Chardonnay,71,205,6,32.0,46.51,4.863
71101,Charette-Varennes,71,443,16,27.0,46.915,5.199
71102,La Charmée,71,678,14,48.0,46.72,4.794
71103,Charmoy,71,278,39,7.0,46.756,4.333
71104,Charnay-lès-Chalon,71,188,9,20.0,46.938,5.095
71105,Charnay-lès-Mâcon,71,7969,12,649.0,46.31,4.796
71106,Charolles,71,2819,20,141.0,46.435,4.277
71107,Charrecey,71,336,6,61.0,46.839,4.667
71108,Chasselas,71,173,3,66.0,46.275,4.719
71109,Chassey-le-Camp,71,361,9,42.0,46.887,4.697
71110,Chassigny-sous-Dun,71,547,13,41.0,46.239,4.294
71111,Chassy,71,297,13,22.0,46.587,4.112
71112,Château,71,230,14,16.0,46.428,4.602
71113,Châteauneuf,71,91,1,68.0,46.212,4.253
71115,Châtel-Moron,71,86,7,13.0,46.793,4.643
71116,Châtenay,71,169,8,20.0,46.291,4.384
71117,Châtenoy-en-Bresse,71,1088,7,164.0,46.79,4.913
71118,Châtenoy-le-Royal,71,6145,12,493.0,46.794,4.81
71119,Chaudenay,71,1134,8,139.0,46.915,4.794
71120,Chauffailles,71,3675,23,162.0,46.208,4.338
71121,La Chaux,71,322,11,29.0,46.829,5.261
71122,Cheilly-lès-Maranges,71,556,7,79.0,46.897,4.669
71123,Chenay-le-Châtel,71,372,32,12.0,46.227,3.94
71124,Chenôves,71,205,11,19.0,46.669,4.684
71125,Chérizet,71,19,3,7.0,46.517,4.569
71126,Chevagny-les-Chevrières,71,597,4,157.0,46.331,4.772
71127,Chevagny-sur-Guye,71,52,6,8.0,46.538,4.509
71128,Chiddes,71,85,8,11.0,46.454,4.518
71129,Chissey-en-Morvan,71,281,30,9.0,47.119,4.225
71130,Chissey-lès-Mâcon,71,227,15,15.0,46.525,4.74
71131,Ciel,71,881,17,51.0,46.882,5.043
71132,Ciry-le-Noble,71,2248,33,68.0,46.605,4.298
71133,La Clayette,71,1626,3,518.0,46.29,4.304
71134,Navour-sur-Grosne,71,658,6,113.0,46.364,4.583
71135,Clessé,71,854,10,85.0,46.421,4.822
71136,Clessy,71,275,17,16.0,46.558,4.087
71137,Cluny,71,4990,24,209.0,46.436,4.658
71139,Collonge-en-Charollais,71,148,12,12.0,46.641,4.532
71140,Collonge-la-Madeleine,71,43,5,8.0,46.941,4.522
71141,Colombier-en-Brionnais,71,314,13,23.0,46.356,4.333
71142,La Comelle,71,247,23,11.0,46.879,4.111
71143,Condal,71,458,17,28.0,46.462,5.282
71144,Cordesse,71,194,11,18.0,47.039,4.346
71145,Cormatin,71,565,9,62.0,46.543,4.688
71146,Cortambert,71,258,16,16.0,46.479,4.715
71147,Cortevaix,71,251,10,24.0,46.535,4.637
71148,Coublanc,71,842,9,96.0,46.174,4.274
71149,Couches,71,1248,20,63.0,46.869,4.574
71150,Crêches-sur-Saône,71,3156,9,335.0,46.246,4.786
71151,Créot,71,79,2,37.0,46.919,4.612
71152,Cressy-sur-Somme,71,172,28,6.0,46.694,3.871
71153,Le Creusot,71,20731,18,1148.0,46.805,4.428
71154,Crissey,71,2452,11,219.0,46.817,4.883
71155,Cronat,71,513,61,8.0,46.722,3.684
71156,Cruzille,71,262,11,24.0,46.505,4.795
71157,Cuiseaux,71,1837,21,86.0,46.494,5.389
71158,Cuisery,71,1579,11,138.0,46.559,5.0
71159,Culles-les-Roches,71,201,9,23.0,46.652,4.652
71160,Curbigny,71,305,10,32.0,46.308,4.31
71161,Curdin,71,330,8,42.0,46.596,3.995
71162,Curgy,71,1118,32,35.0,46.987,4.387
71163,Curtil-sous-Buffières,71,92,5,17.0,46.402,4.526
71164,Curtil-sous-Burnand,71,136,8,16.0,46.581,4.637
71165,Cussy-en-Morvan,71,363,35,10.0,47.089,4.163
71166,Cuzy,71,111,18,6.0,46.76,4.031
71167,Damerey,71,546,12,47.0,46.834,4.989
71168,Dampierre-en-Bresse,71,173,11,16.0,46.827,5.199
71169,Davayé,71,694,4,167.0,46.304,4.743
71170,Demigny,71,1776,30,60.0,46.931,4.836
71171,Dennevy,71,301,5,65.0,46.865,4.648
71172,Dettey,71,89,22,4.0,46.764,4.183
71173,Devrouze,71,323,15,22.0,46.763,5.158
71174,Dezize-lès-Maranges,71,167,5,33.0,46.911,4.657
71175,Diconne,71,363,16,23.0,46.773,5.136
71176,Digoin,71,7498,35,213.0,46.482,3.978
71177,Dommartin-lès-Cuiseaux,71,813,19,43.0,46.499,5.299
71178,Dompierre-les-Ormes,71,880,30,29.0,46.361,4.483
71179,Dompierre-sous-Sanvignes,71,80,14,6.0,46.654,4.223
71181,Donzy-le-Pertuis,71,154,6,25.0,46.454,4.72
71182,Dracy-le-Fort,71,1464,6,230.0,46.797,4.76
71183,Dracy-lès-Couches,71,152,8,18.0,46.889,4.577
71184,Dracy-Saint-Loup,71,631,21,29.0,47.014,4.336
71185,Dyo,71,325,16,21.0,46.359,4.276
71186,Écuelles,71,256,10,26.0,46.943,5.061
